gene_id,SRR5986737,SRR5986738,SRR5986739,SRR5986740,SRR5986741
gene-LOC111989141|LOC111989141,29724,22501,13424,18975,35
gene-LOC136071084|LOC136071084,9145,0,3954,0,9
gene-LOC112002140|LOC112002140,739,5365,3916,2320,388
gene-LOC112002223|LOC112002223,7621,5036,19435,3273,23
gene-LOC112002202|LOC112002202,9763,7146,6518,4055,1557
gene-LOC112034191|LOC112034191,252,3809,650,495,15407
gene-LOC136071056|LOC136071056,239,3448,558,460,15270
gene-LOC112034182|LOC112034182,38277,38967,38381,46023,13202
gene-LOC136071063|LOC136071063,2628,4181,1657,4618,2608
gene-LOC111997080|LOC111997080,92,62,6,61,0
gene-LOC136071606|LOC136071606,0,0,0,0,0
gene-LOC112005971|LOC112005971,50,0,21,85,0
gene-LOC111997083|LOC111997083,12944,15444,7701,15970,2154
gene-LOC111997084|LOC111997084,76,145,974,105,42
gene-LOC112006533|LOC112006533,1,0,1,0,0
gene-LOC112006573|LOC112006573,1345,1439,1142,817,3986
gene-LOC112006534|LOC112006534,5,3,5,21,6
gene-LOC112006535|LOC112006535,18,14,27,88,27
gene-LOC112006492|LOC112006492,1071,1767,1274,738,275
gene-LOC112007514|LOC112007514,0,0,0,0,0
gene-LOC112007547|LOC112007547,17891,21276,21067,17800,2500
gene-LOC112007531|LOC112007531,2472,6174,1391,7508,9015
gene-LOC112015617|LOC112015617,3450,2176,812,6664,0
gene-LOC112015613|LOC112015613,211,105,324,212,14
gene-LOC112015609|LOC112015609,34133,140023,27214,17147,0
gene-LOC112013641|LOC112013641,148,0,2066,119,9
gene-LOC112013638|LOC112013638,9647,12788,12167,9056,4757
gene-LOC111990251|LOC111990251,12,426,4178,42,2142
gene-LOC111990248|LOC111990248,3605,12721,5971,2149,4154
gene-LOC136071432|LOC136071432,8,28,25,10,21
gene-LOC111990249|LOC111990249,40814,12516,7602,13509,0
gene-LOC111990254|LOC111990254,289,1406,221,1127,3
gene-LOC111990247|LOC111990247,203692,291961,116243,237674,61482
gene-LOC112027656|LOC112027656,198,7112,701,152,512567
gene-LOC111990250|LOC111990250,20856,31895,46407,32414,1072
gene-LOC112040116|LOC112040116,364,349,165,251,0
gene-LOC136071617|LOC136071617,75,179,3,253,3
gene-LOC112032514|LOC112032514,2069,7691,1516,6800,0
gene-LOC136071618|LOC136071618,31,83,77,64,15
gene-LOC112027657|LOC112027657,8718,1043,24,4813,12
gene-LOC112027659|LOC112027659,0,2413,46,50,3037
gene-LOC111986669|LOC111986669,1397,3102,4959,3539,3369
gene-TRNAK-CUU-3|TRNAK-CUU,0,0,3,0,0
gene-LOC111986668|LOC111986668,9016,10541,13532,8421,4604
gene-LOC136071446|LOC136071446,3500,3738,4942,3158,1843
gene-LOC136071456|LOC136071456,4321,7870,2700,2174,20858
gene-LOC112027658|LOC112027658,30268,49563,17084,14724,131590
gene-LOC112027643|LOC112027643,0,6,22,0,0
gene-LOC112027647|LOC112027647,3,3,3,2,6442
gene-LOC111995946|LOC111995946,0,152,0,30,0
gene-LOC112027661|LOC112027661,126658,23941,4240,38422,1097
gene-LOC111986427|LOC111986427,47542,53004,34785,58541,7294
gene-LOC111986432|LOC111986432,450,102,80,7,0
gene-LOC111986444|LOC111986444,0,81,489,0,23
gene-LOC111986424|LOC111986424,13,21,0,0,0
gene-LOC111986426|LOC111986426,36324,34920,8478,27145,4846
gene-LOC111986442|LOC111986442,1894,4452,994,3705,2273
gene-LOC136061015|LOC136061015,0,5,3,27,0
gene-LOC112035780|LOC112035780,21689,13148,25562,13263,26044
gene-LOC136061585|LOC136061585,342,249,402,98,388
gene-LOC136061587|LOC136061587,30,33,13,443,732
gene-LOC136071475|LOC136071475,588,1764,186,1009,763
gene-LOC112001467|LOC112001467,3128,6870,5675,3973,1678
gene-LOC136071476|LOC136071476,212,135,12,36,35
gene-LOC112038645|LOC112038645,11981,25279,22663,15744,5537
gene-LOC112028947|LOC112028947,3603,4898,1095,1661,15
gene-LOC112011895|LOC112011895,15067,44239,9898,13144,1394
gene-LOC112011889|LOC112011889,8107,5798,3695,3876,483
gene-LOC112011885|LOC112011885,115461,102057,81782,59248,11791
gene-LOC112011891|LOC112011891,880,1261,403,1624,325
gene-LOC112011886|LOC112011886,10114,13483,3368,8935,1000
gene-LOC112011901|LOC112011901,272,10877,32752,183,1339
gene-LOC136071493|LOC136071493,3524,6940,3791,7500,5085
gene-LOC112007284|LOC112007284,4300,10982,1650,6068,1270
gene-LOC111995576|LOC111995576,3867,4054,1643,5170,433
gene-LOC136071506|LOC136071506,979,1872,6381,1490,0
gene-LOC111995575|LOC111995575,349,448,128,338,54
gene-LOC136071510|LOC136071510,533,902,323,650,289
gene-LOC136071514|LOC136071514,973,2476,410,2170,139
gene-LOC112016120|LOC112016120,5510,1845,37496,1275,24
gene-LOC112016071|LOC112016071,3909,1101,12575,1489,789
gene-LOC136071366|LOC136071366,0,0,0,0,0
gene-LOC112007089|LOC112007089,111393,37351,5693,17177,0
gene-LOC112007117|LOC112007117,83195,43718,5109,20574,7
gene-LOC112007116|LOC112007116,143806,26485,2239,25864,3
gene-LOC112025494|LOC112025494,4754,6230,1519,10894,1768
gene-LOC112016083|LOC112016083,403,555,7688,1037,0
gene-LOC112016115|LOC112016115,3401,7542,5107,3227,3310
gene-LOC112025504|LOC112025504,55978,12152,120079,7400,25
gene-LOC112025508|LOC112025508,349,316,97,12,16
gene-LOC112025507|LOC112025507,65294,306936,81934,77749,18300
gene-LOC112025503|LOC112025503,39652,58000,21086,47779,49974
gene-LOC111993268|LOC111993268,23092,58277,36252,28858,5118
gene-LOC111993036|LOC111993036,927,6826,384,996,1076
gene-LOC112017646|LOC112017646,7,188,2,0,0
gene-LOC112025501|LOC112025501,45605,60051,36557,39810,4913
gene-LOC136071542|LOC136071542,10883,27315,504,20102,0
gene-LOC136061596|LOC136061596,86,71,34,50,55
gene-LOC136071380|LOC136071380,153,11640,10,925,0
gene-LOC112001614|LOC112001614,1158,384,1067,280,23
gene-LOC112001621|LOC112001621,38809,66912,30460,42147,17957
gene-LOC112001633|LOC112001633,33408,13041,11280,7123,13481
gene-LOC112001618|LOC112001618,13,22,130,0,6
gene-LOC112001631|LOC112001631,18,446,7176,71,0
gene-LOC112001615|LOC112001615,33399,22810,35673,44480,7101
gene-LOC112001616|LOC112001616,0,0,0,1,263
gene-LOC112001632|LOC112001632,165,0,0,26,0
gene-LOC112001623|LOC112001623,15298,25888,286027,35588,58002
gene-LOC136071391|LOC136071391,8358,17213,16157,8710,4495
gene-LOC112015365|LOC112015365,31200,377,35,24325,0
gene-LOC112020014|LOC112020014,17248,18045,11498,23326,1538
gene-LOC112009343|LOC112009343,2562,1038,1419,4079,47
gene-LOC136071576|LOC136071576,969,291,25,731,45
gene-LOC136071579|LOC136071579,1176,302,25,740,47
gene-LOC136061597|LOC136061597,6,0,0,0,0
gene-LOC111985192|LOC111985192,79239,21457,859,25485,23
gene-LOC111985200|LOC111985200,8529,15941,29677,11299,6203
gene-LOC111985441|LOC111985441,37,8,100,0,0
gene-LOC111985695|LOC111985695,100253,124920,51803,63757,27098
gene-LOC111985253|LOC111985253,11891,8852,2009,8529,1145
gene-LOC111985178|LOC111985178,47977,90745,55689,39659,31014
gene-LOC136071603|LOC136071603,3983,6482,4257,3221,6108
gene-LOC111985171|LOC111985171,70,1158,367,189,151
gene-LOC111985187|LOC111985187,161,979,448,57,2263
gene-LOC136071592|LOC136071592,3262,962,5,1566,0
gene-LOC112029994|LOC112029994,28256,68101,14297,52775,0
gene-LOC112039851|LOC112039851,13882,5192,996,12614,1
gene-LOC112039853|LOC112039853,0,6,12,17,0
gene-LOC136061352|LOC136061352,1781,815,270,1528,0
gene-LOC112025896|LOC112025896,7562,4919,483,25077,10
gene-LOC136061598|LOC136061598,1172,1726,308,2641,187
gene-LOC111997706|LOC111997706,11300,4811,27391,24291,0
gene-LOC111997595|LOC111997595,2212,2264,850,2535,408
gene-LOC112016343|LOC112016343,24,898,228,35,45
gene-LOC112031646|LOC112031646,9061,14384,7792,9775,5015
gene-LOC112016345|LOC112016345,6099,12545,6984,3181,11850
gene-LOC112016346|LOC112016346,1188,1294,2133,1518,1450
gene-LOC112031662|LOC112031662,1325,3657,1031,2669,3230
gene-LOC112031635|LOC112031635,17981,37861,20159,19900,1851
gene-LOC112031636|LOC112031636,16021,9397,1245,12798,2091
gene-LOC112031663|LOC112031663,89371,90428,80301,80264,16342
gene-LOC112031647|LOC112031647,107889,112130,93936,103533,17042
gene-LOC112031652|LOC112031652,21,1401,8725,63,0
gene-LOC112031633|LOC112031633,213327,40685,13856,51976,64
gene-LOC136061880|LOC136061880,3,0,0,0,3
gene-LOC112031644|LOC112031644,33200,11636,1779,16527,9
gene-LOC112009382|LOC112009382,26,81,36,50,34
gene-LOC112009381|LOC112009381,4475,4553,6059,2917,6192
gene-LOC112011411|LOC112011411,10130,8389,3588,13181,1483
gene-LOC112011382|LOC112011382,14666,40426,21401,17645,174
gene-LOC136061884|LOC136061884,0,0,0,0,0
gene-LOC112036159|LOC112036159,14961,1000,569,1797,226
gene-LOC111987846|LOC111987846,11582,1020,527,1376,296
gene-LOC112036176|LOC112036176,4735,11618,3560,6694,455
gene-LOC112020884|LOC112020884,168,91,105,143,0
gene-LOC112036203|LOC112036203,349,861,2174,1222,18
gene-LOC136061677|LOC136061677,0,89,0,0,0
gene-LOC112028211|LOC112028211,813,11896,1038,207,491174
gene-LOC112028200|LOC112028200,1488,2504,652,1912,855
gene-LOC112028208|LOC112028208,48156,74902,56753,37123,35186
gene-LOC112034141|LOC112034141,70,0,249,0,0
gene-LOC136061691|LOC136061691,1074,487,524,1675,0
gene-LOC136061852|LOC136061852,90,3,0,30,0
gene-LOC136061893|LOC136061893,0,12,7,7,0
gene-LOC112034113|LOC112034113,1662,8,0,45,920
gene-LOC112028685|LOC112028685,31,39,239,10,0
gene-LOC112028681|LOC112028681,425,0,1393,31,0
gene-LOC112028680|LOC112028680,4141,1459,774,2964,0
gene-LOC112028672|LOC112028672,9724,12743,7418,10302,3135
gene-LOC112028679|LOC112028679,91,4621,4215,63,9389
gene-LOC112028675|LOC112028675,17030,35313,48758,13153,3188
gene-LOC136061701|LOC136061701,4294,4708,2884,3900,1023
gene-LOC112028683|LOC112028683,5218,797,19,8897,8
gene-LOC112028682|LOC112028682,16877,23187,12720,15866,5713
gene-LOC112037997|LOC112037997,1856,539,123,156,10
gene-LOC112037998|LOC112037998,4192,6025,755,6926,204
gene-LOC112037977|LOC112037977,1062,313,45,322,114
gene-LOC112037976|LOC112037976,143,213,31,204,0
gene-LOC136061710|LOC136061710,3,18,1,12,1
gene-LOC112024908|LOC112024908,2834,823,4024,9326,11
gene-LOC136061860|LOC136061860,2588,2488,1307,2611,392
gene-LOC112005968|LOC112005968,0,66,8,33,361
gene-LOC112033485|LOC112033485,7056,6029,3437,7063,3765
gene-LOC136061039|LOC136061039,1356,1071,2182,1492,680
gene-LOC111995112|LOC111995112,2132,1911,1577,1186,297
gene-LOC112005976|LOC112005976,106174,140591,63937,114166,12484
gene-LOC112033899|LOC112033899,4279,3389,3720,2014,315
gene-LOC112026334|LOC112026334,62383,106713,88181,38395,26825
gene-LOC112033897|LOC112033897,616,1698,6138,1487,1624
gene-LOC136061863|LOC136061863,111,221,10,205,0
gene-LOC112033896|LOC112033896,14762,5964,4980,57308,227
gene-LOC112033884|LOC112033884,108829,108044,78584,88703,59421
gene-LOC112033895|LOC112033895,26684,52408,62275,24900,6276
gene-LOC136061737|LOC136061737,186,322,482,491,146
gene-LOC111993624|LOC111993624,24378,28397,20470,20973,1571
gene-LOC112034724|LOC112034724,2231,0,253,251,0
gene-LOC136061739|LOC136061739,125,578,31,3841,40
gene-LOC112034622|LOC112034622,233,49,397,264,13
gene-LOC112004338|LOC112004338,0,26,48,0,10572
gene-LOC111998804|LOC111998804,29,77,25,5,47
gene-LOC112034762|LOC112034762,5177,6927,2411,3611,1751
gene-LOC112034734|LOC112034734,2576,3510,2186,2994,548
gene-LOC112034561|LOC112034561,27906,52229,1070,25928,22
gene-LOC112034435|LOC112034435,517,1185,441,410,1062
gene-LOC112034943|LOC112034943,23701,6242,6400,9479,1808
gene-LOC112034877|LOC112034877,23475,60060,41544,28027,4128
gene-LOC112034500|LOC112034500,199,27,9,252,11
gene-LOC112034529|LOC112034529,317,151,479,624,85
gene-LOC112034689|LOC112034689,10559,8875,5095,21424,741
gene-LOC136061759|LOC136061759,12834,9835,7743,11332,2035
gene-LOC112034770|LOC112034770,6952,3187,1665,2854,262
gene-LOC112034930|LOC112034930,4345,4961,1343,2077,2579
gene-LOC112034575|LOC112034575,2157,1861,913,2918,5207
gene-LOC136061847|LOC136061847,6856,16525,7859,7081,4877
gene-LOC112034604|LOC112034604,9099,20336,9172,9976,5231
gene-LOC136061764|LOC136061764,2378,5271,1577,2632,1772
gene-LOC112034611|LOC112034611,41768,95053,72510,44874,23129
gene-LOC111992795|LOC111992795,4112,7872,5023,4549,650
gene-LOC111999898|LOC111999898,63470,202390,114310,32373,28501
gene-LOC136061775|LOC136061775,6964,20998,10522,3618,4510
gene-LOC136061778|LOC136061778,245852,35324,1650,90446,6416
gene-LOC111992517|LOC111992517,32557,48486,21954,27665,5197
gene-LOC111993127|LOC111993127,25137,29931,19309,28575,15989
gene-LOC111993068|LOC111993068,18106,11776,821,6194,782
gene-LOC111992479|LOC111992479,8445,18334,7016,8806,22636
gene-LOC111993137|LOC111993137,13145,13530,11964,12026,5829
gene-LOC111993039|LOC111993039,2013,2457,759,2446,952
gene-LOC136061871|LOC136061871,2029,289,10,4455,0
gene-LOC112006888|LOC112006888,265,4221,33,189,0
gene-LOC112006887|LOC112006887,7635,7980,8021,7254,1727
gene-LOC136061794|LOC136061794,1463,1639,2070,1295,366
gene-LOC111994515|LOC111994515,5268,4772,1009,3615,643
gene-LOC111994584|LOC111994584,2210,1056,1435,2075,4374
gene-LOC136061873|LOC136061873,431,523,281,610,426
gene-LOC112038547|LOC112038547,12574,12409,7007,10363,3593
gene-LOC112034777|LOC112034777,935,902,9266,121,16
gene-LOC112034774|LOC112034774,1833,3796,811,2988,961
gene-LOC112034780|LOC112034780,0,538,0,9,0
gene-LOC136061818|LOC136061818,183,52,0,306,0
gene-LOC112034775|LOC112034775,7532,15506,7564,13739,15457
gene-LOC112034773|LOC112034773,1507,6804,25817,1177,0
gene-LOC112009052|LOC112009052,0,169,53,0,0
gene-LOC112028565|LOC112028565,17,35,91,13,0
gene-LOC136061822|LOC136061822,229,701,48,911,623
gene-LOC111991637|LOC111991637,649,1715,384,1442,70
gene-LOC111988336|LOC111988336,109,5,22,78,8
gene-LOC111990865|LOC111990865,15642,10498,2368,6650,0
gene-LOC111986048|LOC111986048,15279,10035,2575,6568,1
gene-LOC111986779|LOC111986779,0,2,1,11,0
gene-LOC111986775|LOC111986775,8639,416,316,740,4337
gene-LOC111986721|LOC111986721,49468,15246,8683,36455,351
gene-LOC136062352|LOC136062352,257,827,28,1175,788
gene-LOC111986776|LOC111986776,7757,6339,2364,7467,3372
gene-LOC112022381|LOC112022381,4,1,6,1,1
gene-LOC112029018|LOC112029018,1403,2382,259,4253,729
gene-LOC112004633|LOC112004633,2938,2273,760,4899,736
gene-LOC112028994|LOC112028994,2027,1383,647,2592,414
gene-LOC111995621|LOC111995621,4780,10257,1644,16310,656
gene-LOC136061970|LOC136061970,6,2,3350,215,64
gene-LOC111994792|LOC111994792,5,2,3197,215,76
gene-LOC111987759|LOC111987759,1360,1922,5190,1360,762
gene-LOC111987769|LOC111987769,9,7590,195,29,0
gene-LOC111987772|LOC111987772,21377,65775,30601,17143,14778
gene-LOC111987768|LOC111987768,3367,4658,518,2506,79
gene-LOC111987766|LOC111987766,6287,6108,2772,6109,2939
gene-LOC136062264|LOC136062264,291,172,384,268,5
gene-LOC111985061|LOC111985061,25577,15011,1641,29291,39
gene-LOC111985107|LOC111985107,2033,24,347,776,0
gene-LOC111985076|LOC111985076,3,543,126,0,0
gene-LOC111985102|LOC111985102,20210,16987,52357,12768,5336
gene-LOC136061987|LOC136061987,2793,2453,8484,1594,460
gene-LOC111985101|LOC111985101,604,526,489,491,395
gene-LOC112016634|LOC112016634,42547,46732,36906,42141,80882
gene-LOC136061993|LOC136061993,2021,1696,704,1773,551
gene-LOC111995315|LOC111995315,2562,2816,2477,2449,3429
gene-LOC111985077|LOC111985077,12468,28259,14491,24110,2347
gene-LOC111985099|LOC111985099,11025,34197,17257,13496,703
gene-LOC111985103|LOC111985103,4716,3449,2015,6151,20
gene-LOC111985056|LOC111985056,14186,7559,3809,17357,829
gene-LOC111985122|LOC111985122,3,0,6,0,285539
gene-LOC111985114|LOC111985114,2454,5176,3018,3303,7584
gene-LOC111985071|LOC111985071,4127,1447,5185,2292,106
gene-LOC111985067|LOC111985067,25324,36748,38370,40269,6790
gene-LOC136062018|LOC136062018,1000,1390,1826,2016,987
gene-LOC111991558|LOC111991558,439,7726,289,261,0
gene-LOC111991451|LOC111991451,11737,6347,6653,6312,1486
gene-LOC136062024|LOC136062024,13834,7513,7871,7361,1643
gene-LOC136062027|LOC136062027,8441,12604,6065,34680,3
gene-LOC112005516|LOC112005516,30,46,804,61,704
gene-LOC112005515|LOC112005515,6726,15343,5100,14123,627
gene-LOC112005517|LOC112005517,31,20,53,52,0
gene-LOC136062216|LOC136062216,1020,1902,658,2146,78
gene-TRNAF-GAA-4|TRNAF-GAA,1,1,2,0,0
gene-LOC112005526|LOC112005526,6064,3091,11938,2988,1095
gene-LOC112005510|LOC112005510,20947,44377,21854,20467,7099
gene-LOC136062043|LOC136062043,790,1773,2321,922,312
gene-LOC136062042|LOC136062042,15598,1542,14054,11526,541
gene-TRNAA-UGC|TRNAA-UGC,1,0,0,0,1
gene-LOC112019214|LOC112019214,4271,5242,1706,4076,6411
gene-LOC112019217|LOC112019217,39715,19157,22531,26458,0
gene-LOC112005507|LOC112005507,2680627,1210363,239789,960247,8563
gene-LOC112019215|LOC112019215,0,11,3,0,0
gene-LOC136062055|LOC136062055,19,21,161,11,20
gene-LOC111987352|LOC111987352,63965,67801,196648,38205,603
gene-LOC111987529|LOC111987529,102,3700,112,279,0
gene-LOC111987346|LOC111987346,3672,60263,34536,5848,160
gene-LOC136062060|LOC136062060,0,0,0,0,0
gene-LOC111987288|LOC111987288,2128,914,0,1689,96
gene-LOC136062369|LOC136062369,138,598,234,1503,0
gene-LOC112012586|LOC112012586,126,501,2476,637,0
gene-LOC136062280|LOC136062280,126,479,2671,708,0
gene-LOC136062371|LOC136062371,9,1507,18,17,78
gene-LOC112012590|LOC112012590,108,92952,39,2645,7
gene-LOC112012588|LOC112012588,0,2144,0,26,10
gene-LOC112012593|LOC112012593,0,0,0,0,0
gene-LOC112012603|LOC112012603,12,341,89,40,0
gene-LOC112005030|LOC112005030,580,937,705,642,0
gene-LOC112005046|LOC112005046,25,11,122,7,0
gene-LOC112031147|LOC112031147,74336,223449,52412,94502,1575
gene-LOC112031149|LOC112031149,563,81,37,74,4
gene-LOC136062065|LOC136062065,16982,12,24,38,0
gene-LOC111997380|LOC111997380,36063,18,49,46,28
gene-LOC136062380|LOC136062380,0,0,0,0,0
gene-LOC112001797|LOC112001797,0,0,0,0,0
gene-LOC136062074|LOC136062074,475,395,5,182,440
gene-LOC112001777|LOC112001777,148,245,13,133,0
gene-LOC112001834|LOC112001834,13216,236,30722,1144,147
gene-LOC136062379|LOC136062379,3322,69,7871,285,29
gene-LOC112001793|LOC112001793,4880,8710,3806,4841,64
gene-LOC112001791|LOC112001791,62768,54099,28331,50446,24408
gene-LOC112017294|LOC112017294,5829,5333,2045,9071,1449
gene-LOC112017311|LOC112017311,135,46,72,108,2
gene-LOC112017302|LOC112017302,80,525,279,543,85
gene-LOC112017307|LOC112017307,345,194,7,396,0
gene-LOC112031567|LOC112031567,84,35,2,68,2
gene-LOC136062092|LOC136062092,91,33,13,100,3
gene-LOC112017304|LOC112017304,13,113,23,151,0
gene-LOC112017295|LOC112017295,89217,25977,40898,58164,105649
gene-LOC112017310|LOC112017310,17,255,3,6,55878
gene-LOC136062295|LOC136062295,10143,3258,5051,6490,1979
gene-LOC136062086|LOC136062086,6585,2162,2170,10039,30019
gene-LOC112031565|LOC112031565,182,120,3,249,0
gene-LOC112027483|LOC112027483,3260,410,981,1724,53
gene-LOC136062395|LOC136062395,32,492,19265,21,2516
gene-LOC112027087|LOC112027087,23663,15475,8264,36701,10886
gene-LOC112027465|LOC112027465,15102,15991,6284,10574,2611
gene-LOC112027415|LOC112027415,22,318,8646,59,21
gene-LOC112001453|LOC112001453,23826,46759,29659,15456,21799
gene-LOC112012401|LOC112012401,15571,29250,10556,16376,5076
gene-LOC112027453|LOC112027453,53481,96453,19427,68494,17
gene-LOC136062115|LOC136062115,3879,5911,6613,3359,13430
gene-LOC136062118|LOC136062118,2259,3949,2380,1908,1421
gene-LOC112027329|LOC112027329,3663,6401,3690,3044,2649
gene-LOC112027060|LOC112027060,5396,10384,9704,3235,337
gene-LOC112024246|LOC112024246,21,444,179,67,23
gene-LOC112024247|LOC112024247,10103,10950,12584,13397,847
gene-LOC112024248|LOC112024248,1346,1206,633,1523,670
gene-LOC136062306|LOC136062306,0,0,0,7,0
gene-LOC136062129|LOC136062129,1792,2443,1309,2216,3837
gene-LOC112006463|LOC112006463,1097,1043,702,2224,41
gene-LOC111998365|LOC111998365,20,632,0,0,131214
gene-LOC111998359|LOC111998359,1358,1641,26208,3576,623
gene-LOC111998369|LOC111998369,1,0,2,10,1
gene-LOC111998366|LOC111998366,151,550,11,96,335
gene-LOC111998367|LOC111998367,38224,75672,9574,15232,771
gene-LOC112010846|LOC112010846,17059,21036,4907,12790,28
gene-LOC112010828|LOC112010828,21701,32644,22147,26393,2401
gene-LOC112010841|LOC112010841,11232,18435,2305,6541,2275
gene-LOC112010822|LOC112010822,50,10,28,17,28425
gene-LOC112010832|LOC112010832,3437,2868,18482,4042,1141
gene-LOC112010831|LOC112010831,2067,1093,7027,5276,103
gene-LOC136062159|LOC136062159,2210,1074,6991,5191,109
gene-LOC112010843|LOC112010843,861,1048,125,1058,35
gene-LOC136062161|LOC136062161,4435,4470,843,7759,699
gene-LOC112028542|LOC112028542,8,36,114,13,43
gene-LOC112028546|LOC112028546,0,0,0,0,0
gene-LOC112026567|LOC112026567,5613,20871,1007,13638,0
gene-LOC112020885|LOC112020885,34,20,12,47,7
gene-LOC112020892|LOC112020892,1881,3895,1164,1950,15
gene-LOC136062181|LOC136062181,1251,76,697,491,54
gene-LOC112020845|LOC112020845,15055,9655,427,12962,425
gene-LOC112022213|LOC112022213,20156,55756,24272,16456,1325
gene-LOC136062230|LOC136062230,3386,8735,3718,2762,282
gene-LOC112033865|LOC112033865,3450,52594,3402,2575,0
gene-LOC112033852|LOC112033852,35470,118994,8677,60187,0
gene-LOC136062325|LOC136062325,0,13,0,0,3
gene-LOC111988207|LOC111988207,3,4,1,3,1
gene-LOC111984664|LOC111984664,14200,16194,3942,11787,2281
gene-LOC111997817|LOC111997817,2720,1592,985,3006,78
gene-LOC112023402|LOC112023402,150,166,102,205,65
gene-LOC112023406|LOC112023406,6000,11851,2602,4406,464
gene-LOC112023404|LOC112023404,10963,14905,7950,8691,2878
gene-LOC112023427|LOC112023427,0,0,0,0,0
gene-LOC112023425|LOC112023425,3823,5606,261,3850,86
gene-LOC112012234|LOC112012234,0,0,6,0,0
gene-LOC111992088|LOC111992088,16077,5830,3061,8377,9191
gene-LOC136062200|LOC136062200,31249,21485,16757,20806,2971
gene-LOC111992092|LOC111992092,48981,36997,27879,29241,3281
gene-LOC136062346|LOC136062346,240,96,32,145,5
gene-LOC111992093|LOC111992093,9149,2777,5822,19310,0
gene-LOC136062206|LOC136062206,19,6,52,28,0
gene-LOC136062202|LOC136062202,5559,1444,2780,11609,0
gene-LOC111995796|LOC111995796,1580,1137,7558,931,79
gene-LOC111995795|LOC111995795,3908,2153,4278,4673,49
gene-LOC111992075|LOC111992075,0,0,0,0,0
gene-LOC111992068|LOC111992068,0,2,72,13,0
gene-LOC111992076|LOC111992076,0,0,0,0,0
gene-LOC111992096|LOC111992096,17750,17245,8132,16190,23168
gene-LOC111992120|LOC111992120,14,3673,150,18,7
gene-LOC111992085|LOC111992085,60286,99477,108163,34045,7212
gene-LOC136062410|LOC136062410,253,105,0,94,13
gene-LOC112025534|LOC112025534,0,0,97,0,15
gene-LOC111995789|LOC111995789,10653,19970,19522,9353,10147
gene-LOC136062215|LOC136062215,2243,4230,4429,1675,2039
gene-LOC136062435|LOC136062435,0,0,0,0,0
gene-LOC111996696|LOC111996696,718,827,668,1085,986
gene-LOC111996660|LOC111996660,49408,45936,8655,32771,3316
gene-LOC112004354|LOC112004354,8240,15873,9412,13509,7584
gene-LOC111996689|LOC111996689,140,0,94,44,983
gene-LOC111996688|LOC111996688,17341,17288,9434,19165,8406
gene-LOC111996634|LOC111996634,0,0,0,0,0
gene-LOC111994760|LOC111994760,6682,8840,1552,11991,241
gene-LOC111994761|LOC111994761,3771,3410,965,4054,112
gene-LOC112015795|LOC112015795,16848,5327,1110,6161,136
gene-LOC112019109|LOC112019109,9329,4960,3634,7039,0
gene-LOC112019087|LOC112019087,1064,35,407,97,629
gene-LOC112019098|LOC112019098,170761,125359,61542,115613,20909
gene-LOC112019105|LOC112019105,6119,3576,1731,5492,33
gene-LOC112019101|LOC112019101,33311,49859,25271,25899,6210
gene-LOC112019086|LOC112019086,4403,2105,1206,1089,101
gene-LOC112019118|LOC112019118,5110,3538,4448,7243,5131
gene-LOC112019111|LOC112019111,5414,2246,14484,4106,5
gene-LOC136062479|LOC136062479,530,1235,337,1568,1005
gene-LOC136062477|LOC136062477,25,45,8,50,838
gene-LOC136062705|LOC136062705,111,1028,71,394,54
gene-LOC112025538|LOC112025538,882,2909,543,1338,88
gene-LOC112025547|LOC112025547,177,35,134,52,1
gene-LOC111996882|LOC111996882,22823,25450,8082,22472,577
gene-LOC112028000|LOC112028000,0,0,0,0,459702
gene-LOC112028040|LOC112028040,59,62,28,87,29617
gene-LOC111996869|LOC111996869,7841,1417,1137,5755,598
gene-LOC112028025|LOC112028025,1750,979,533,8075,37
gene-LOC112028013|LOC112028013,0,0,0,0,0
gene-LOC112028057|LOC112028057,129,26,0,62,26
gene-LOC112028054|LOC112028054,23,72,24,34,1
gene-LOC112028048|LOC112028048,716,102,291,138,7
gene-LOC112028055|LOC112028055,13945,12881,4408,16875,2421
gene-LOC136062506|LOC136062506,2535,987,370,6142,0
gene-LOC136062712|LOC136062712,1019,427,140,2524,0
gene-LOC136062508|LOC136062508,706,270,132,1531,0
gene-LOC112028062|LOC112028062,6522,2433,853,14326,0
gene-LOC112028050|LOC112028050,757,226,46,582,25338
gene-LOC112040734|LOC112040734,21,25,90,35,0
gene-LOC112028001|LOC112028001,16458,33073,46422,28095,40
gene-LOC136062721|LOC136062721,0,7,137,0,0
gene-LOC136062822|LOC136062822,4,5,36,10,0
gene-LOC112028009|LOC112028009,1518,276,60,1238,24
gene-LOC112025536|LOC112025536,1260,828,342,1234,510
gene-LOC136062723|LOC136062723,62,502,10,245,2
gene-LOC136062522|LOC136062522,470,361,388,421,334
gene-LOC136062726|LOC136062726,142,956,7,736,3
gene-LOC112021713|LOC112021713,3,1,0,1,0
gene-LOC112021703|LOC112021703,8,0,0,0,0
gene-LOC111997325|LOC111997325,0,17,57,0,13
gene-LOC112008663|LOC112008663,0,0,6,6,0
gene-LOC112008661|LOC112008661,281,37,199,18,21394
gene-LOC112018580|LOC112018580,0,0,199,0,1
gene-LOC112005623|LOC112005623,63857,83367,59368,57222,25642
gene-LOC112018583|LOC112018583,0,0,0,0,5962
gene-LOC112018584|LOC112018584,10119,121,5883,2720,210
